,Id,MSSubClass.30,MSSubClass.160,MSZoning.C..all.,LotShape.IR3,LandContour.Bnk,LotConfig.CulDSac,LotConfig.FR2,LandSlope.Mod,Neighborhood.BrkSide,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.NWAmes,Neighborhood.Somerst,Neighborhood.StoneBr,Condition1.Norm,Condition1.RRAe,Condition2.Norm,BldgType.1Fam,BldgType.Twnhs,OverallQual,OverallCond,RoofMatl.WdShngl,Exterior1st.BrkFace,Exterior1st.Wd.Sdng,MasVnrType.BrkCmn,ExterQual.TA,ExterCond.Fa,Foundation.PConc,Foundation.Stone,BsmtQual.Ex,BsmtCond.Fa,BsmtExposure.Gd,BsmtExposure.No,BsmtFinType1.GLQ,BsmtFinType2.ALQ,BsmtFinSF2,Heating.GasW,Heating.Grav,HeatingQC.Ex,BsmtFullBath,HalfBath,KitchenAbvGr,KitchenQual.Ex,KitchenQual.TA,Functional.Maj2,Functional.Typ,Fireplaces,FireplaceQu.None,GarageType.2Types,GarageCars,GarageQual.Gd,GarageCond.Fa,WoodDeckSF,ScreenPorch,Fence.GdWo,SaleType.ConLD,SaleType.New,SaleType.WD,LogSalePrice,MSZoningordered,LandContourordered,Neighborhoodbins,GreatNeighboorhood,Condition1nums,OverallQualcat.9,OverallQualGood,OverallCondcat.3,OverallCondcat.4,OverallCondcat.7,Exterior1stnums,Foundationnums,BsmtExposurenums,HeatingQCnums,NoCentralAir,KitchenQualnums,FireplaceQunums,GarageFinishnums,BadGarageQ,SummerSale,YrSoldfact.2009,SaleConditionnums,LogAllSizesSum,LotAreabin,Age,RemodAge,LogTotalHouseAreaweighted,LogTotalLivArea,LogTotalLivAreaweighted,LogX1stFlrSF,GrLivAreabin,TotalBath,LogOpenPorchSF
195,196,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,1,0.600289249737,0,0,0.311617870882,0,0,-0.057799507211,-0.270115801243,0,0,0,1,11.9083402372,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,0.575800352612,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,0.526048467759,-0.801667337948,0,1,1,0.189904307051,0.891650608004,-2.12864080147,-0.117286853739,0.486903194561,0.79931732676,0.982378372469,0.17054722954,-0.807047870699,0.00384829220932,0.568336110132,-1.07254897487
196,197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,1,0,0,1,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,1,0,0,1,0.600289249737,0,0,1.64974166937,0,0,0.612384057538,4.50055010311,0,0,1,0,12.6503481262,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,1.35239944251,0.983900489835,-0.591396396569,0.890874189039,0,2.24231121102,1.26100613563,1.43839833364,0,0,0,1.31697864971,0.979623636179,0.251611103161,-1.20819044701,-1.11188341445,0.911224518134,1.0360982263,1.03566672572,1.40404812453,0.436041109564,0.990468069159,1.22000954638
197,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.37432370022,-1.41565726522,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.852041312487,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,12.3673407931,0.358920979708,-0.111129449421,-0.475471785566,0,-3.32083812851,0,1,0,1,0,-0.589098282234,0.983900489835,-0.591396396569,-0.151334397497,0,0.735742242732,1.99596380351,-0.801667337948,0,0,0,-3.19131872093,1.05026811327,1.44173705548,1.70088580171,-0.336714149473,1.0102418932,1.06919064008,2.43562388666,0.653756006303,2.16481237898,1.6940213342,0.243763054021
198,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,0.381611958452,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-2.3646297261,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.5521461781,-2.15438660002,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,-1.36569737213,-0.457639615694,-0.591396396569,0.890874189039,0,-0.770826725555,-0.943866867988,-1.92170017374,1,1,1,-3.19131872093,0.93766172316,-1.33522349993,1.99840496352,1.74655325014,0.887677518675,0.963719608057,0.871083240635,-0.545844094609,1.73261956163,-1.40161303199,1.3867225191
199,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.37432370022,-0.517022653386,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,1,0,0,1,0.600289249737,0,0,1.64974166937,0,0,-0.751918199273,2.77880601733,0,0,0,1,12.5241626742,0.358920979708,-0.111129449421,1.66268675733,1,0.181093014592,0,1,0,0,0,0.964099897561,0.983900489835,1.28360629396,0.890874189039,0,2.24231121102,1.26100613563,1.43839833364,0,0,1,0.189904307051,0.978886202669,0.251611103161,-1.04290202379,-0.918091098202,0.908868731822,1.03327055458,0.990737849984,1.38024460226,0.436041109564,0.990468069159,0.458698123443
200,201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-1.51794671754,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,0.301227402476,-0.270115801243,0,0,0,1,11.8493977016,-2.15438660002,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,-0.770826725555,-0.943866867988,0.318365497845,0,0,0,0.189904307051,0.952857589747,-0.541806198383,-0.976786654499,-0.821194940081,0.778852248738,0.87785851076,-1.18055103511,0.0454132892528,-0.8605373425,0.286914804115,0.866872985057
201,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.44093561102,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,2.15147916941,0,0,0.311617870882,0,0,1.14693523418,-0.270115801243,0,0,0,1,12.0523385456,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,0.575800352612,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,-0.208909200115,-0.801667337948,0,0,0,0.189904307051,0.967690057944,0.251611103161,-0.183402223028,0.39000703644,0.810253863743,0.981067935307,-0.0685704324129,0.460455350539,-0.428344525145,0.990468069159,0.986010244603
202,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,0,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,0,11.6262541503,0.358920979708,-0.111129449421,-1.18819129986,0,-3.32083812851,0,0,0,0,0,-0.977397827183,-1.89917972122,-0.591396396569,-0.151334397497,0,-0.770826725555,-0.943866867988,-0.801667337948,0,1,0,0.189904307051,0.93439092639,-0.938514849155,1.50253969385,1.60120901296,0.748890450429,0.980235741123,-0.0363492089494,-0.770458729639,-0.428344525145,0.286914804115,-1.07254897487
203,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.07181150866,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,0.43685979058,-0.270115801243,0,0,0,1,11.9117015849,-2.15438660002,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,1.28360629396,0.890874189039,0,0.735742242732,1.26100613563,0.318365497845,0,0,0,0.189904307051,0.906496771896,-1.7319321507,-1.07595970843,-0.918091098202,0.696034902619,0.960482997532,-0.944884039961,-0.832915496885,-1.29273015986,-0.698059766947,-1.07254897487
204,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,1.28024657029,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.6082356448,-2.15438660002,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,1,-2.14229646203,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,-0.943866867988,-0.801667337948,0,0,1,0.189904307051,0.896622851423,-1.7319321507,0.841386000955,1.74655325014,0.757316980791,0.944291852966,-0.411982663213,-1.34773598292,-0.428344525145,-1.12019172597,0.592355326936
205,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,12.1034860568,0.358920979708,-0.111129449421,0.237247728732,0,0.181093014592,0,0,0,0,0,-0.200798737285,0.983900489835,-0.591396396569,0.890874189039,0,-0.770826725555,-0.943866867988,0.318365497845,0,1,1,0.189904307051,0.983761480839,0.648319753933,-0.580094438764,-0.19136991229,0.853895181569,0.909309944847,-0.443449774642,0.838062302855,0.00384829220932,0.286914804115,0.579267126468
206,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,-0.794879113099,-0.517022653386,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,0,0.600289249737,0,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.8768738929,0.358920979708,-0.111129449421,-0.475471785566,0,-0.694389771184,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,0.526048467759,0.318365497845,0,0,0,0.189904307051,0.989166797573,1.44173705548,0.279405361996,1.06828014329,0.85909916051,0.929577158154,0.0410210605615,1.3488430384,0.436041109564,-1.12019172597,0.522882824789
207,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.51794671754,-0.517022653386,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1.60830556956,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,1,0,1,0.600289249737,0,0,-1.02650592761,0,0,2.08040519937,-0.270115801243,1,0,0,1,11.8565151694,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,-1.36569737213,0.983900489835,-0.591396396569,-1.19354298403,0,-0.770826725555,-1.67882453586,0.318365497845,0,0,0,0.189904307051,0.977792432956,1.0450284047,0.37857841593,1.21362438047,0.773163135529,0.946240956905,-0.675941531657,-0.0141081235152,-0.8605373425,-0.698059766947,-1.07254897487
208,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.28855396047,0,0,1,1.10743069712,1.22716489855,-0.211381153188,0,1,0,1,0.600289249737,0,0,0.311617870882,0,0,-0.273215653023,2.4918486697,0,0,0,1,12.5317727852,0.358920979708,2.11145953899,0.237247728732,0,0.181093014592,0,0,0,0,0,0.575800352612,-0.457639615694,2.22110763923,0.890874189039,0,-0.770826725555,1.26100613563,1.43839833364,0,0,0,0.189904307051,0.998658712171,1.44173705548,-0.580094438764,-0.239817991351,0.902047162444,1.0426464684,1.40868371769,0.206861632364,1.30042674427,1.27188937518,0.797630996629
209,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,1.28024657029,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.8844890214,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,1,-0.200798737285,-0.457639615694,-0.591396396569,0.890874189039,0,-0.770826725555,-0.943866867988,0.318365497845,0,1,0,0.189904307051,0.950732900375,-0.541806198383,0.246347677352,1.01983206423,0.770970055168,0.986088690523,-0.268646247263,-0.0370820786168,-0.8605373425,-0.698059766947,-1.07254897487
210,211,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-0.794879113099,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,1.10743069712,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-2.3646297261,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.4927227577,0.358920979708,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,-0.589098282234,-0.457639615694,-0.591396396569,-1.19354298403,1,-0.770826725555,-0.943866867988,-1.92170017374,1,0,0,0.189904307051,0.912956406195,-1.33522349993,1.53559737849,1.69810517108,0.70149978529,0.937012168147,-1.1726543996,-0.774098579416,-1.29273015986,-0.698059766947,-1.07254897487
211,212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-0.07181150866,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,0.0459193778097,-0.270115801243,0,0,0,1,12.1335019527,0.358920979708,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,0.346104948698,0.890874189039,0,0.735742242732,-0.943866867988,0.318365497845,0,0,0,0.189904307051,0.967621046994,0.251611103161,-1.17513276237,-1.06343533538,0.802441186406,0.894814249666,-0.906456395587,0.291084917843,-0.428344525145,0.286914804115,0.384202865441
212,213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-0.28855396047,0,0,1,1.10743069712,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,0.588448930226,-0.270115801243,0,0,1,0,12.4398712298,1.61557476957,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,0.526048467759,0.318365497845,0,1,1,1.31697864971,0.962489735676,-0.541806198383,-1.20819044701,-1.11188341445,0.856351833441,1.01995759213,0.979025081362,-0.535698225512,0.868233926919,1.27188937518,1.10705308795
213,214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,-0.517022653386,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,1.03523797339,-0.270115801243,0,0,0,1,11.9576112862,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,-0.770826725555,-0.943866867988,-0.801667337948,0,1,0,0.189904307051,0.981858304545,1.44173705548,-0.844555915921,-0.578954544777,0.741664836579,0.974095215102,-0.556641949101,-0.345706357556,-1.29273015986,-0.698059766947,-1.07254897487
214,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,1.28024657029,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.9938072124,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,1,-0.200798737285,-0.457639615694,-0.591396396569,0.890874189039,0,-0.770826725555,-0.943866867988,1.43839833364,0,0,0,0.189904307051,0.965688344184,0.648319753933,-0.117286853739,0.486903194561,0.770985527557,0.95909473708,-0.129914087079,-1.48618346155,-0.428344525145,-1.12019172597,0.605084901071
215,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.794879113099,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,0,0.600289249737,0,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.8089476617,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-1.19354298403,0,0.735742242732,-0.208909200115,-0.801667337948,0,1,0,0.189904307051,0.962951112714,0.251611103161,0.411636100575,-0.627402623838,0.790511586071,0.947395995925,-0.455697905904,0.352806852301,-0.428344525145,-0.698059766947,-1.07254897487
216,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.28855396047,0,0,1,1.10743069712,-0.761359798324,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,0.357076032872,-0.270115801243,0,0,0,1,12.2548628097,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,0.346104948698,0.890874189039,0,0.735742242732,-0.943866867988,-0.801667337948,0,0,0,0.189904307051,0.963213804137,-0.541806198383,-1.07595970843,-0.918091098202,0.854255268672,1.0138034047,0.481071458051,0.824936077066,0.00384829220932,0.990468069159,1.06234550656
217,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.51794671754,-1.41565726522,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.5805841134,-2.15438660002,-0.111129449421,-1.18819129986,0,0.181093014592,0,0,0,1,0,-0.977397827183,-0.457639615694,-0.591396396569,-2.23575157057,1,-0.770826725555,-0.943866867988,-0.801667337948,0,0,0,-2.06424437827,0.957734181363,0.251611103161,1.4694820092,1.60120901296,0.760374694714,0.899022757339,-0.686642859639,-0.977170825859,-0.428344525145,-1.40161303199,1.32167231752
218,219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.651256095779,3.07751579396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,2.15147916941,0,0,0.311617870882,0,0,-0.751918199273,-0.270115801243,0,0,0,1,12.6491546172,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,-0.457639615694,-0.591396396569,0.890874189039,0,0.735742242732,0.526048467759,-0.801667337948,0,1,0,0.189904307051,1.0011175358,1.44173705548,1.07278979347,-1.01498725632,0.859521700869,0.984674648294,0.751311879353,0.0900199054006,0.868233926919,-0.41663846093,1.1517215632
219,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,0.109746383976,-0.270115801243,0,0,1,0,12.0271851855,0.358920979708,-0.111129449421,0.237247728732,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,1.28360629396,0.890874189039,0,0.735742242732,-0.943866867988,1.43839833364,0,0,0,1.31697864971,0.90604472824,-1.7319321507,-1.17513276237,-1.11188341445,0.811330930726,0.894424537737,-0.848037507804,0.383220182303,-0.428344525145,0.286914804115,-1.07254897487
220,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,0,0,0,1,-0.950900669937,1,0,0.311617870882,0,0,2.04849169629,-0.270115801243,0,0,1,0,12.2302773342,0.358920979708,-0.111129449421,0.949967243031,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,0.346104948698,0.890874189039,0,0.735742242732,-0.943866867988,0.318365497845,0,0,0,1.31697864971,0.968750579425,-0.541806198383,-1.20819044701,-1.11188341445,0.86727980926,0.914069187263,-0.330300351183,0.958006239155,0.00384829220932,0.286914804115,0.565799505488
221,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.07181150866,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,0.311617870882,0,0,0.205486893226,-0.270115801243,0,0,0,0,12.2060726455,0.358920979708,-0.111129449421,0.237247728732,0,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,0.526048467759,0.318365497845,0,0,1,0.189904307051,0.963187566026,-0.541806198383,-0.976786654499,-0.77274686102,0.912069483404,0.965831708106,0.92293579315,-0.282761413744,1.73261956163,0.568336110132,0.716231108273
222,223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,1.10743069712,1.22716489855,-0.211381153188,0,1,0,1,0.600289249737,0,0,0.311617870882,0,0,0.915562336829,-0.270115801243,0,0,0,1,12.1001564199,0.358920979708,-0.111129449421,0.237247728732,0,1.05657580037,0,0,0,0,0,0.964099897561,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,0.526048467759,0.318365497845,0,0,0,0.189904307051,0.973755102499,0.648319753933,-0.183402223028,0.39000703644,0.797913447978,0.985430794267,0.315708275557,-0.973288767904,0.00384829220932,1.27188937518,1.4095016102
223,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-1.51794671754,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.827245763075,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,-0.950900669937,1,0,0.311617870882,0,0,0.971410967225,-0.270115801243,0,0,0,1,11.4824662575,0.358920979708,-0.111129449421,-0.475471785566,0,0.181093014592,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-0.151334397497,0,-0.770826725555,-0.943866867988,-0.801667337948,0,0,1,-3.19131872093,0.960366542019,0.648319753933,0.048001569484,0.729143589865,0.70149978529,0.94455349618,-1.09365743505,-0.774098579416,-1.29273015986,-1.40161303199,-1.07254897487
224,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2.8204589091,-0.517022653386,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.28855396047,0,0,1,-0.819683507644,-0.761359798324,-0.211381153188,1,0,0,1,0.600289249737,0,0,1.64974166937,0,0,1.22671899189,-0.270115801243,0,0,0,1,12.8642401072,0.358920979708,-0.111129449421,1.66268675733,1,0.181093014592,0,1,0,0,0,0.964099897561,0.983900489835,2.22110763923,0.890874189039,0,2.24231121102,1.99596380351,1.43839833364,0,1,1,0.189904307051,1.0141992511,1.0450284047,-1.00984433914,-0.821194940081,1.01391294459,0.97825550169,1.12773850587,2.43155292209,1.73261956163,0.286914804115,1.09408665406
225,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.794879113099,-0.517022653386,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,0,11.6262541503,-2.15438660002,-0.111129449421,-1.90091081416,0,0.181093014592,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,-0.943866867988,-0.801667337948,0,1,1,-3.19131872093,0.869751274554,-2.12864080147,0.048001569484,0.729143589865,0.749172424505,0.896553072141,-0.744735194917,-1.76777441589,-0.428344525145,0.568336110132,-1.07254897487
226,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.651256095779,-0.517022653386,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.28855396047,0,0,1,-0.819683507644,1.22716489855,-0.211381153188,0,0,0,1,0.600289249737,0,0,1.64974166937,0,0,1.03523797339,-0.270115801243,0,0,0,1,12.577636202,0.358920979708,-0.111129449421,1.66268675733,1,0.181093014592,0,0,0,0,0,0.964099897561,0.983900489835,-0.591396396569,0.890874189039,0,0.735742242732,0.526048467759,0.318365497845,0,1,0,-3.19131872093,0.984310040252,0.251611103161,-0.811498231276,-0.530506465716,0.950700821037,1.02534454771,1.61242251674,0.296274852512,2.16481237898,0.568336110132,1.13194834968
227,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.07181150866,0.381611958452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,1.22716489855,-0.211381153188,0,1,0,1,-0.950900669937,1,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.5711943731,-2.15438660002,-0.111129449421,-1.90091081416,0,0.181093014592,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,-0.943866867988,-0.801667337948,0,0,0,0.189904307051,0.856369502507,-2.12864080147,0.048001569484,0.729143589865,0.668763954687,0.924541911725,-1.06819425083,-2.6032972431,-1.29273015986,-1.12019172597,-1.07254897487
228,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.794879113099,-0.517022653386,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.28855396047,0,0,0,-0.819683507644,-0.761359798324,-0.211381153188,0,1,0,1,0.600289249737,0,0,-1.02650592761,0,0,-0.751918199273,-0.270115801243,0,0,0,1,11.7360690163,0.358920979708,-0.111129449421,-0.475471785566,0,-2.44535534274,0,0,0,0,0,-0.200798737285,-0.457639615694,-0.591396396569,-1.19354298403,0,-0.770826725555,-0.208909200115,-0.801667337948,0,1,0,0.189904307051,0.943954551467,-0.541806198383,0.213289992707,0.971383985169,0.717376587869,0.982764026458,-0.573672631341,-0.603962860427,-1.29273015986,-1.40161303199,-1.07254897487
